formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
2	C14H15FN4O3S	[M + CH2O2 - H]-	C15H16FN4O5S-	Alkaloids	0.370	Histidine alkaloids	0.136	Imidazole alkaloids	0.136	Benzenoids	0.999	Benzene and substituted derivatives	0.997	Halobenzenes	0.995	Fluorobenzenes	0.995	Fluorobenzenes	0.995	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.082	105	1.748	832265411248916882	832264729330528915	832264729330528914	106	
3	C15H17FN4O5S	[M - H]-	C15H16FN4O5S-	Amino acids and Peptides	0.343	Small peptides	0.278	Aminoacids	0.094	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Benzenesulfonamides	0.616			Benzenesulfonamides	0.616	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonamides; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.082	105	1.748	832265411248916877	832264729330528915	832264729330528914	106	
4	C15H19FN4O6S	[M - H2O - H]-	C15H16FN4O5S-	Amino acids and Peptides	0.500	Small peptides	0.315	Aminoacids	0.064	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Halobenzenes	0.998	Fluorobenzenes	0.997	Fluorobenzenes	0.997	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Halobenzenes; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.082	105	1.748	832265411248916878	832264729330528915	832264729330528914	106	
5	C16H19FN4O8S	[M - CH2O3 - H]-	C15H16FN4O5S-	Alkaloids	0.140	Eicosanoids	0.075	Imidazole alkaloids	0.037	Benzenoids	1.000	Benzene and substituted derivatives	1.000	Benzenesulfonamides	0.601			Benzenesulfonamides	0.601	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Benzenesulfonamides; Halobenzenes; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Aminosulfonyl compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	383.082	105	1.748	832265411248916880	832264729330528915	832264729330528914	106	
6	C16H17FN4O7S	[M - CO2 - H]-	C15H16FN4O5S-	Amino acids and Peptides	0.306	Small peptides	0.048	Imidazole alkaloids	0.034	Benzenoids	1.000	Benzene and substituted derivatives	0.997	Benzenesulfonyl compounds	0.530			Benzenesulfonyl compounds	0.530	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	383.082	105	1.748	832265411248916879	832264729330528915	832264729330528914	106	
1	C13H18N4O7	[M + K]+	C13H18KN4O7+	Carbohydrates	0.839	Pseudoalkaloids (transamidation)	0.622	Purine alkaloids	0.779	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.988	Monosaccharides	0.942	Hexoses	0.599	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; Hexoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.080	105	1.751	832265408560366956	832264808506415056	832264808506415055	2006	
3	C14H14N8O3	[M + K]+	C14H14KN8O3+	Alkaloids	0.926	Pseudoalkaloids (transamidation)	0.965	Purine alkaloids	0.989	Organoheterocyclic compounds	0.997	Imidazopyrimidines	0.904	Purines and purine derivatives	0.927	Xanthines	0.951	Xanthines	0.951	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	381.080	105	1.751	832265408560366958	832264808506415056	832264808506415055	2006	
1	C2H2N3O3	[M + H2O - H]-	C2H3N3O4-	Alkaloids	0.650	Histidine alkaloids	0.552	Imidazole alkaloids	0.550	Organoheterocyclic compounds	0.991	Azoles	0.626					Azoles	0.626	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	133.014	107	1.776	832265403757887753	832264729267614350	832264729267614349	105	
2	C2H4N3O4	[M - H]-	C2H3N3O4-	Fatty acids	0.716	Fatty Acids and Conjugates	0.854	Dicarboxylic acids	0.485	Organic acids and derivatives	0.951	Carboxylic acids and derivatives	0.868	Dicarboxylic acids and derivatives	0.684			Dicarboxylic acids and derivatives	0.684	Organic compounds; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	133.014	107	1.776	832265403757887751	832264729267614350	832264729267614349	105	
1	C4H10N3O5	[M + CH2O2 - H]-	C5H11N3O7-	Carbohydrates	0.935	Saccharides	0.203	Monosaccharides	0.292	Organic oxygen compounds	1.000	Organooxygen compounds	0.989	Carbohydrates and carbohydrate conjugates	0.882	Monosaccharides	0.815	Monosaccharides	0.815	Organic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Secondary alcohols; Sugar alcohols; Polyols; Organic 1,3-dipolar compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	225.061	107	1.779	832265410896595138	832264729561215655	832264729561215654	110	
1	C5H13NO	[M + H]+	C5H14NO+	Fatty acids	0.701	Fatty amides	0.026	Sphingoid bases	0.186	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Quaternary ammonium salts	0.847			Quaternary ammonium salts	0.847	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Quaternary ammonium salts; 1,2-aminoalcohols; Amines; Alkanolamines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	104.107	107	1.782	832265405855040180	832264808795822062	832264808795822061	2012	
1	C12H25NO11	[M + H]+	C12H26NO11+	Carbohydrates	0.960	Amino acid glycosides	0.977	Cyanogenic glycosides	0.979	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Glycosyl compounds	0.982	Cyanogenic glycosides	0.762	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Cyanogenic glycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241269	832264807030019903	832264807030019902	1977	
2	C13H21N5O7	[M + H]+	C13H22N5O7+	Carbohydrates	0.999	Nucleosides	0.858	Purine nucleosides	0.626	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.992	Glycosyl compounds	0.877	Glycosylamines	0.697	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Imidazopyrimidines; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241270	832264807030019903	832264807030019902	1977	
3	C11H26N3O8P	[M + H]+	C11H27N3O8P+	Carbohydrates	0.999	Aminosugars and aminoglycosides	0.878	Aminosugars	0.702	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.993	Monosaccharides	0.970	Pentose phosphates	0.772	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Pentoses; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Oxanes; Glycosyl compounds; Pentose phosphates; Polyols; Amines; Primary amines; Alkanolamines; Tetrahydrofurans; Alkyl phosphates; Monoalkyl phosphates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241271	832264807030019903	832264807030019902	1977	
4	C16H25NO6S	[M + H]+	C16H26NO6S+	Amino acids and Peptides	0.999	Amino acid glycosides	1.000	Cyanogenic glycosides	0.976	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.995	Monosaccharides	0.902	Hexoses	0.741	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Thioacetals; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Benzene and substituted derivatives; Polyols; Benzenoids; Sulfenyl compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241272	832264807030019903	832264807030019902	1977	
5	C13H27N3O6	[M + K]+	C13H27KN3O6+	Carbohydrates	0.996	Aminosugars and aminoglycosides	0.828	Aminosugars	0.423	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.994	Glycosyl compounds	0.900	O-glycosyl compounds	0.851	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Amines; Primary amines; Aminosaccharides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241273	832264807030019903	832264807030019902	1977	
6	C16H23N3O5	[M + Na]+	C16H23N3NaO5+	Amino acids and Peptides	0.714	Amino acid glycosides	0.900	Cyanogenic glycosides	0.920	Organic oxygen compounds	1.000	Organooxygen compounds	0.995	Carbohydrates and carbohydrate conjugates	0.950	Glycosyl compounds	0.874	Glycosylamines	0.562	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	360.151	107	1.786	832265420732241274	832264807030019903	832264807030019902	1977	
1	C12H16O8	[M + H]+	C12H17O8+	Polyketides	0.982	Phloroglucinols	0.819	Acyl phloroglucinols	0.926	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.998	Monosaccharides	0.967	Hexoses	0.913	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alcohols and polyols; Ethers; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	289.092	107	1.787	832265398011690254	832264808556746709	832264808552552404	2007	
1	C6H6O3	[M + H]+	C6H7O3+	Polyketides	0.976	Cyclic polyketides	0.977	4-pyrone derivatives	0.953	Organoheterocyclic compounds	0.955	Pyrans	0.757	Pyranones and derivatives	0.826			Pyranones and derivatives	0.826	Organic compounds; Organoheterocyclic compounds; Pyrans; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Aromatic alcohols; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	127.039	107	1.789	832265397730671804	832264808846153715	832264808846153714	2013	
2	C6H8O4	[M - H2O + H]+	C6H7O3+	Polyketides	0.958	Cyclic polyketides	0.981	2-pyrone derivatives	0.907	Organoheterocyclic compounds	0.975	Pyrans	0.875	Pyranones and derivatives	0.912			Pyranones and derivatives	0.912	Organic compounds; Organoheterocyclic compounds; Lactones; Pyrans; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Pyranones and derivatives; Aromatic alcohols; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	127.039	107	1.789	832265397730671805	832264808846153715	832264808846153714	2013	
