formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
10	C12H23BF2N2O5S	[M + H]+	C12H24BF2N2O5S+	Terpenoids	0.376	Small peptides	0.406	Aminoacids	0.085	Benzenoids	0.776	Benzene and substituted derivatives	0.851					Benzene and substituted derivatives	0.851	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organometallic compounds; Boronic acid derivatives; Alkyl fluorides; Carboxylic acid derivatives; Sulfonyls; Organometalloid compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Alkyl halides; Aminosulfonyl compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	356.150	650	10.836	852608882141098154	852601236599736156	852601236599736155	1292	
1	C8H8O4	[M + H]+	C8H9O4+	Polyketides	0.549	Cyclic polyketides	0.501	Prenyl quinone meroterpenoids	0.381	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.992	Ketones	0.967	P-benzoquinones	0.908	Organic compounds; Ketones; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Benzoquinones; P-benzoquinones; Quinones; Cyclic ketones; Vinylogous esters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	169.050	651	10.858	852608896946994107	852601236700399467	852601236696205162	1295	
1	C8H8O4	[M + H]+	C8H9O4+	Polyketides	0.985	Phloroglucinols	0.962	Acyl phloroglucinols	0.955	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbonyl compounds	0.972	Ketones	0.954	Alkyl-phenylketones	0.923	Organic compounds; Ketones; Acetophenones; Phenols; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Phloroglucinols and derivatives; Benzenetriols and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Acylphloroglucinols and derivatives; Aryl ketones; Aryl alkyl ketones; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Phenylketones; Alkyl-phenylketones; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	169.050	652	10.867	852608889569211721	852601236528432978	852601236528432977	1290	
1	C18H21NO4	[M + H]+	C18H22NO4+	Alkaloids	1.000	Tyrosine alkaloids	1.000	Isoquinoline alkaloids	0.986	Organoheterocyclic compounds	0.997	Isoquinolines and derivatives	0.972	Benzylisoquinolines	0.991			Benzylisoquinolines	0.991	Organic compounds; Organoheterocyclic compounds; Benzylisoquinolines; Alkyl aryl ethers; Phenols; Catechols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Dialkylamines; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Tertiary amines; Isoquinolines and derivatives; Tetrahydroisoquinolines; Aralkylamines; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	316.155	653	10.882	852608889145586929	852601236830422906	852601236830422905	1298	
2	C18H23NO5	[M - H2O + H]+	C18H22NO4+	Alkaloids	1.000	Tyrosine alkaloids	1.000	Isoquinoline alkaloids	0.983	Organoheterocyclic compounds	0.993	Isoquinolines and derivatives	0.980	Benzylisoquinolines	0.992			Benzylisoquinolines	0.992	Organic compounds; Organoheterocyclic compounds; Benzylisoquinolines; Alkyl aryl ethers; Phenols; Catechols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Benzenediols; Dialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Isoquinolines and derivatives; Tetrahydroisoquinolines; Aralkylamines; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	316.155	653	10.882	852608889149781234	852601236830422906	852601236830422905	1298	
3	C16H23NO4	[M + Na]+	C16H23NNaO4+	Alkaloids	1.000	Tyrosine alkaloids	1.000	Isoquinoline alkaloids	0.977	Organoheterocyclic compounds	0.997	Isoquinolines and derivatives	0.960	Benzylisoquinolines	0.985			Benzylisoquinolines	0.985	Organic compounds; Organoheterocyclic compounds; Benzylisoquinolines; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Isoquinolines and derivatives; Tetrahydroisoquinolines; Aralkylamines; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	316.155	653	10.882	852608889149781235	852601236830422906	852601236830422905	1298	
1	C19H21NO4	[M + H]+	C19H22NO4+	Alkaloids	1.000	Tyrosine alkaloids	1.000	Isoquinoline alkaloids	0.932	Alkaloids and derivatives	0.576	Protoberberine alkaloids and derivatives	0.746					Protoberberine alkaloids and derivatives	0.746	Organic compounds; Organoheterocyclic compounds; Benzylisoquinolines; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Protoberberine alkaloids and derivatives; Trialkylamines; Phenol ethers; Benzenoids; Amines; Tertiary amines; Isoquinolines and derivatives; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities	328.155	654	10.898	852608915376768587	852601236738148208	852601236738148207	1296	
2	C17H19N4O3	[M + H]+	C17H20N4O3+	Alkaloids	0.983	Tyrosine alkaloids	0.319	Isoquinoline alkaloids	0.137	Benzenoids	0.996	Phenol ethers	0.982	Anisoles	0.973			Anisoles	0.973	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	328.155	654	10.898	852608915376768588	852601236738148208	852601236738148207	1296	
1	C19H23NO3	[M + H]+	C19H24NO3+	Alkaloids	0.999	Tyrosine alkaloids	1.000	Isoquinoline alkaloids	0.984	Organoheterocyclic compounds	0.989	Isoquinolines and derivatives	0.971	Benzylisoquinolines	0.989			Benzylisoquinolines	0.989	Organic compounds; Organoheterocyclic compounds; Benzylisoquinolines; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Isoquinolines and derivatives; Tetrahydroisoquinolines; Aralkylamines; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	314.176	655	10.921	852608901275516460	852601236566181719	852601236566181718	1291	
1	C31H34O20	[M - H]-	C31H33O20-	Shikimates and Phenylpropanoids	0.998	Phenylpropanoids (C6-C3)	0.844	Cinnamic acids and derivatives	0.873	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.997	Sugar acids and derivatives	0.989	O-glucuronides	0.820	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glucuronic acid derivatives; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	725.155	657	10.950	852608894954699418	852601190512717904	852601190512717903	112	
2	C32H34O22	[M - CO2 - H]-	C31H33O20-	Shikimates and Phenylpropanoids	0.997	Phenylpropanoids (C6-C3)	0.808	Cinnamic acids and derivatives	0.826	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.997	Sugar acids and derivatives	0.993	O-glucuronides	0.912	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glucuronic acid derivatives; Benzene and substituted derivatives; Phenol ethers; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	725.155	657	10.950	852608894954699419	852601190512717904	852601190512717903	112	
3	C31H32O19	[M + H2O - H]-	C31H33O20-	Shikimates and Phenylpropanoids	0.998	Phenylpropanoids (C6-C3)	0.869	Cinnamic acids and derivatives	0.882	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.997	Sugar acids and derivatives	0.988	O-glucuronides	0.772	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glucuronic acid derivatives; Benzene and substituted derivatives; Polyols; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	725.155	657	10.950	852608894954699420	852601190512717904	852601190512717903	112	
4	C30H32O18	[M + CH2O2 - H]-	C31H33O20-	Shikimates and Phenylpropanoids	0.995	Phenylpropanoids (C6-C3)	0.723	Cinnamic acids and derivatives	0.760	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.984	Sugar acids and derivatives	0.949	O-glucuronides	0.562	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Oxanes; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; O-glucuronides; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	725.155	657	10.950	852608894954699421	852601190512717904	852601190512717903	112	
5	C38H30O15	[M - H]-	C38H29O15-	Shikimates and Phenylpropanoids	0.999	Phenylpropanoids (C6-C3)	0.952	Cinnamic acids and derivatives	0.947	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.967	Sugar acids and derivatives	0.950	Glucuronic acid derivatives	0.979	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	725.155	657	10.950	852608894954699422	852601190512717904	852601190512717903	112	
6	C39H30O17	[M - CO2 - H]-	C38H29O15-	Shikimates and Phenylpropanoids	0.999	Phenylpropanoids (C6-C3)	0.902	Cinnamic acids and derivatives	0.890	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.967	Sugar acids and derivatives	0.960	Glucuronides	0.559	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Pyrans; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Glucuronides; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; Tetracarboxylic acids and derivatives; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	725.155	657	10.950	852608894954699423	852601190512717904	852601190512717903	112	
7	C38H28O14	[M + H2O - H]-	C38H29O15-	Shikimates and Phenylpropanoids	0.999	Phenylpropanoids (C6-C3)	0.961	Cinnamic acids and derivatives	0.955	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.949	Sugar acids and derivatives	0.919	Glucuronic acid derivatives	0.965	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Sugar acids and derivatives; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Monosaccharides; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Tricarboxylic acids and derivatives; Glucuronic acid derivatives; Benzene and substituted derivatives; Benzenoids; 1,2-diols; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	725.155	657	10.950	852608894954699424	852601190512717904	852601190512717903	112	
