formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
3	C8H10N3O3	[M + CH2O2 - H]-	C9H11N3O5-	Alkaloids	0.653	Histidine alkaloids	0.880	Imidazole alkaloids	0.881	Organoheterocyclic compounds	0.999	Azoles	0.795					Azoles	0.795	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Methyl esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	241.071	936	15.603	832322473951459552	832319717530085633	832319717530085632	405	
1	C22H32N6O10	[M - H]-	C22H31N6O10-	Alkaloids	0.600	Nucleosides	0.556	Purine nucleosides	0.126	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.992	Glycosyl compounds	0.971	Glycosylamines	0.660	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Aminopyrimidines and derivatives; Organic oxoazanium compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Methoxybenzenes; C-nitro compounds; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	539.212	936	15.604	832320741955427758	832319717718829338	832319717714635033	410	
2	C22H30N6O9	[M + H2O - H]-	C22H31N6O10-	Alkaloids	0.870	Nucleosides	0.309	Purine nucleosides	0.294	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.996	Glycosyl compounds	0.982	Glycosylamines	0.808	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Imidolactams; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	539.212	936	15.604	832320741955427759	832319717718829338	832319717714635033	410	
3	C21H30N6O8	[M + CH2O2 - H]-	C22H31N6O10-	Carbohydrates	0.845	Nucleosides	0.688	Purine nucleosides	0.425	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.962	Glycosyl compounds	0.929	Glycosylamines	0.715	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	539.212	936	15.604	832320741955427760	832319717718829338	832319717714635033	410	
1	C7H6O	[M + H]+	C7H7O+	Shikimates and Phenylpropanoids	0.868	Phenolic acids (C6-C1)	0.839	Simple phenolic acids	0.688	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Carbonyl compounds	0.922	Aldehydes	0.963	Benzaldehydes	0.910	Organic compounds; Aldehydes; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl-aldehydes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	107.049	936	15.605	832320735022241233	832319782193677980	832319782193677979	1912	
1	C11H14O5	[M + H]+	C11H15O5+	Terpenoids	0.518	Monoterpenoids	0.595	Iridoids monoterpenoids	0.692	Organic acids and derivatives	0.803	Carboxylic acids and derivatives	0.771	Carboxylic acid derivatives	0.673	Carboxylic acid esters	0.664	Enoate esters	0.543	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	227.092	937	15.616	832320757679876233	832319782260786854	832319782260786853	1914	
1	C11H12N3O6	[M - H]-	C11H11N3O6-	Carbohydrates	0.914	Nucleosides	0.944	Purine nucleosides	0.471	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.794	Glycosyl compounds	0.572	Glycosylamines	0.598	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853278	832319717299398883	832319717299398882	399	
2	C11H10N3O5	[M + H2O - H]-	C11H11N3O6-	Carbohydrates	0.141	Nucleosides	0.291	Purine nucleosides	0.082	Organoheterocyclic compounds	0.867	Heteroaromatic compounds	0.953					Heteroaromatic compounds	0.953	Organic compounds; Organoheterocyclic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853279	832319717299398883	832319717299398882	399	
3	C10H10N3O4	[M + CH2O2 - H]-	C11H11N3O6-	Amino acids and Peptides	0.238	Small peptides	0.220	Cinnamic acids and derivatives	0.124	Benzenoids	0.719	Benzene and substituted derivatives	0.633	Styrenes	0.639			Styrenes	0.639	Organic compounds; Organoheterocyclic compounds; Styrenes; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853280	832319717299398883	832319717299398882	399	
4	C9H10N6O5	[M - H]-	C9H9N6O5-	Carbohydrates	0.998	Nucleosides	0.996	Purine nucleosides	0.986	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.920	Glycosyl compounds	0.751	Glycosylamines	0.882	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853281	832319717299398883	832319717299398882	399	
5	C9H8N6O4	[M + H2O - H]-	C9H9N6O5-	Carbohydrates	0.974	Nucleosides	0.974	Purine nucleosides	0.974	Organoheterocyclic compounds	1.000	Imidazopyrimidines	0.995	Purines and purine derivatives	0.996	Purinones	0.858	6-oxopurines	0.810	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Secondary alcohols; Imidazopyrimidines; Polyols; Substituted imidazoles; N-substituted imidazoles; 1,2-diols; Allyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853282	832319717299398883	832319717299398882	399	
6	C8H8N6O3	[M + CH2O2 - H]-	C9H9N6O5-	Carbohydrates	0.635	Nucleosides	0.705	Purine nucleosides	0.892	Organoheterocyclic compounds	0.999	Imidazopyrimidines	0.937	Purines and purine derivatives	0.961	Purinones	0.736	6-oxopurines	0.725	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Pyrimidones; Organooxygen compounds; Azoles; Purinones; Diazines; 6-oxopurines; Imidazopyrimidines; Substituted imidazoles; N-substituted imidazoles; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	937	15.616	832320745029853283	832319717299398883	832319717299398882	399	
1	C23H21FN4O5	[M - H]-	C23H20FN4O5-	Alkaloids	0.804	Tryptophan alkaloids	0.458	Carboline alkaloids	0.054	Benzenoids	1.000	Benzene and substituted derivatives	0.998	Nitrobenzenes	0.783			Nitrobenzenes	0.783	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Nitrobenzenes; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organic nitro compounds; Diazines; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	451.144	939	15.642	832320740516780961	832319717454588151	832319717454588150	403	
2	C24H21FN4O7	[M - CO2 - H]-	C23H20FN4O5-	Alkaloids	0.824	Tryptophan alkaloids	0.204	Pyridine alkaloids	0.043	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Nitrobenzenes	0.867			Nitrobenzenes	0.867	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Nitrobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Monocarboxylic acids and derivatives; Organic nitro compounds; Dialkyl ethers; Carboxylic acids; Diazines; Organic oxoazanium compounds; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	451.144	939	15.642	832320740516780962	832319717454588151	832319717454588150	403	
3	C23H19FN4O4	[M + H2O - H]-	C23H20FN4O5-	Alkaloids	0.790	Tryptophan alkaloids	0.451	Carboline alkaloids	0.023	Benzenoids	1.000	Benzene and substituted derivatives	0.999	Nitrobenzenes	0.785			Nitrobenzenes	0.785	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Nitrobenzenes; Alcohols and polyols; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl fluorides; Fluorobenzenes; Organic nitro compounds; Organic oxoazanium compounds; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	451.144	939	15.642	832320740516780963	832319717454588151	832319717454588150	403	
4	C22H19FN4O3	[M + CH2O2 - H]-	C23H20FN4O5-	Alkaloids	0.968	Tryptophan alkaloids	0.783	Carboline alkaloids	0.220	Benzenoids	1.000	Benzene and substituted derivatives	0.992	Halobenzenes	0.993	Fluorobenzenes	0.992	Fluorobenzenes	0.992	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Ethers; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	451.144	939	15.642	832320740516780964	832319717454588151	832319717454588150	403	
5	C23H24N4O4S	[M - H]-	C23H23N4O4S-	Alkaloids	0.052	Flavonoids	0.061	Chalcones	0.284	Benzenoids	0.999	Benzene and substituted derivatives	0.992	Nitrobenzenes	0.974			Nitrobenzenes	0.974	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Nitrobenzenes; Ketones; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Toluenes; Organic nitro compounds; Thioethers; Organic oxoazanium compounds; Carbonyl compounds; Benzene and substituted derivatives; Thiophenol ethers; Benzenoids; Amines; Tertiary amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic salts; Aralkylamines; Organic oxides; C-nitro compounds; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities	451.144	939	15.642	832320740516780965	832319717454588151	832319717454588150	403	
